UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Coral Springs_Windings Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Dania Beach_Chester Byrd Park,1.02E-05,6.97E-06,3.25E-06,2.21E-05,8.31E-06,2.90E-05,1.11E-06,1.99E-05,6.37E-09,5.73E-08,9.95E-07,1.24E-08,2.93E-08,2.59E-05,0,1.81E-08,1.23E-05,0,0,0,8.58E-06,-8.58E-06,2.12E-05,0.176962487,1,mangroves
Dania Beach_CW Thomas Park,8.97E-06,1.35E-05,1.64E-07,1.75E-05,2.39E-05,1.75E-05,5.64E-07,2.33E-05,0,0,0,2.53E-07,0,1.74E-05,0,4.20E-07,1.59E-05,0,0,0,1.95E-05,-1.95E-05,2.49E-05,0.009982467,1,herbaceous_wetland
Dania Beach_Dania Beach Marina,7.37E-05,1.11E-05,4.54E-05,0.000140468,5.21E-05,5.03E-05,5.25E-05,5.82E-05,7.74E-06,5.39E-05,0,1.28E-05,6.01E-05,3.43E-05,0,1.64E-07,0.000148371,0,0.002870813,-0.002870813,0.000520468,-0.000520468,6.44E-05,-0.537477789,1,Biodiversity
Dania Beach_Dania Cove Park,1.80E-05,5.56E-05,0.000174651,2.69E-06,0.00022379,0,2.79E-06,1.64E-06,0,6.76E-05,2.86E-05,2.22E-06,0,3.44E-06,0.000167062,2.34E-08,6.81E-05,0,0.001035625,-0.001035625,0.000170545,-0.000170545,8.34E-05,-0.30289621,1,herbaceous_wetland
Dania Beach_Frank C. Tootie Adler Park,6.93E-05,1.42E-05,6.33E-05,0.000122617,5.93E-05,3.83E-05,3.17E-05,6.59E-05,6.36E-06,5.45E-05,1.93E-06,9.19E-06,6.88E-05,4.28E-05,0,2.62E-06,0.000152231,0.01754386,0,0.01754386,0.013131094,0.004412766,6.46E-05,-0.54245483,1,Biodiversity
Dania Beach_Frost Park,6.27E-05,2.49E-05,4.91E-06,8.73E-05,3.30E-05,5.50E-05,7.54E-06,4.41E-05,4.14E-07,4.72E-06,1.72E-06,3.59E-07,1.51E-06,4.04E-05,0,2.62E-06,7.59E-05,0,0.000438597,-0.000438597,0.000182732,-0.000182732,4.50E-05,-0.079611357,1,water
Dania Beach_Griffin Marine Park,1.57E-05,0.000132691,0.000295428,3.87E-05,0.000334776,0,2.01E-05,1.74E-05,2.75E-06,0.000262718,0.000107109,7.45E-06,7.90E-10,2.21E-07,0.000243392,1.30E-06,6.60E-05,0,0,0,4.20E-06,-4.20E-06,0.000275142,-0.189090682,1,herbaceous_wetland
Dania Beach_I.T. Parker Center,5.66E-05,2.04E-05,3.69E-05,0.000140036,8.17E-05,3.77E-05,2.74E-05,3.57E-05,6.72E-06,1.26E-05,6.79E-06,3.81E-06,1.59E-05,5.47E-05,0,2.05E-06,0.000127876,0,0.006751426,-0.006751426,0.000581123,-0.000581123,5.64E-05,-0.355146334,1,water
Dania Beach_Linear Park,0.000129702,2.31E-05,3.14E-06,7.44E-05,2.52E-05,0.00010537,1.20E-05,8.21E-05,1.32E-08,6.51E-08,4.37E-06,2.41E-07,3.96E-06,9.62E-05,0,2.65E-06,8.27E-05,0,0,0,0,0,4.07E-05,0.027639796,1,area
Dania Beach_Mildred V. Jones Park,1.91E-06,2.23E-06,4.91E-07,2.83E-07,1.87E-06,0,1.77E-06,4.36E-08,0,1.16E-08,6.93E-09,1.09E-08,2.87E-09,0,0,0,3.79E-06,0,0,0,1.47E-05,-1.47E-05,2.49E-05,0.006044275,1,Biodiversity
Dania Beach_Ocean Park Beach,7.08E-05,1.65E-05,5.44E-05,0.000108939,8.19E-05,3.60E-05,6.59E-05,4.68E-05,7.00E-06,7.48E-05,0,7.41E-06,5.22E-05,4.35E-05,0,3.55E-08,0.000200942,0,0.006713424,-0.006713424,0.000637809,-0.000637809,6.73E-05,-0.608448017,1,Biodiversity
Dania Beach_Southwest Community Center,1.47E-05,5.62E-06,1.56E-06,1.78E-05,6.60E-07,1.24E-05,2.49E-07,6.93E-06,0,4.92E-09,3.06E-08,1.53E-08,0,6.72E-06,0,4.42E-07,1.28E-05,0,0,0,2.40E-06,-2.40E-06,2.29E-05,0.095949184,1,water
Dania Beach_Tigertail Lake Park,2.95E-06,2.32E-05,2.71E-05,4.67E-06,9.01E-05,0,5.60E-07,2.11E-06,3.37E-10,6.41E-06,5.35E-06,1.23E-06,6.99E-06,0,0.000139791,2.05E-08,5.45E-05,0,0.002460002,-0.002460002,0.000280932,-0.000280932,6.53E-05,-0.020730744,1,Dog_Park
Dania Beach_Whiskey Creek Hideout,1.28E-05,9.64E-06,1.60E-05,2.25E-05,7.21E-06,1.47E-08,5.44E-06,1.58E-05,1.10E-07,4.13E-05,0,4.23E-06,7.43E-05,0,0,0,7.25E-05,0,0.014955229,-0.014955229,0.000448022,-0.000448022,6.63E-05,-0.430890828,5,Athletic_facility
Davie_Bergeron Park,0.000110526,0.001942907,0.000222478,0.000111305,0.000338641,0,0.000477101,0.001403594,1.12E-05,1.22E-05,8.83E-05,0,7.19E-06,7.58E-05,0,0,0.001064244,0,0,0,0.00025,-0.00025,0.002824934,-0.06449876,1,tree
Davie_Berman Park,0.000211346,0.000219034,4.18E-05,0.000462065,0.000502279,0,0.000727897,0.000122451,0,0.000429298,0.000450203,5.96E-06,2.94E-06,6.46E-05,0,2.71E-05,8.14E-05,0,0,0,0,0,0.00020552,0.057806226,1,mean_ndvi
Davie_Betty Booth Roberts Park,0.000312215,0.000263344,1.19E-05,0.000633751,0.000391908,0,0.000595028,0.000267842,0,0.00017983,8.02E-05,3.34E-05,1.00E-05,1.27E-07,0,0.000183077,0.000144703,0,0,0,6.58E-05,-6.58E-05,0.000262936,-0.205416431,1,water
Davie_Davie Pine Island Park,4.10E-06,1.30E-05,3.83E-06,0.000108288,1.98E-05,0,2.63E-06,1.37E-05,0,4.89E-05,2.26E-06,0,6.51E-06,6.51E-05,0,7.93E-06,1.65E-05,0,0.002270382,-0.002270382,0.00030117,-0.00030117,2.85E-05,-0.390285055,1,water
Davie_Driftwood Estates Park,3.06E-06,2.44E-06,0,1.05E-06,4.35E-06,0,1.34E-06,9.36E-07,0,1.31E-06,1.34E-06,0,2.50E-06,4.43E-06,0,0,4.75E-06,0,0,0,0,0,4.08E-05,0.159721035,1,Biodiversity
Davie_East Davie Nature Park,0.000465421,0.000578723,3.87E-05,0.00049273,0.000906547,0,0.000744751,0.000360619,3.85E-06,0.000333777,0.000261376,1.66E-05,2.28E-05,5.68E-05,0,7.91E-05,8.28E-05,0,0.004784689,-0.004784689,0.000263158,-0.000263158,0.000261267,-0.197766633,1,herbaceous_wetland
Davie_Firefighters Park,4.62E-05,1.28E-05,6.97E-08,4.75E-05,9.09E-05,0,0.000274264,8.96E-06,6.20E-09,3.35E-05,4.74E-05,1.89E-05,9.04E-07,5.94E-06,0,0.000113742,2.18E-05,0,0,0,3.05E-06,-3.05E-06,0.000224425,-0.0288664,1,mean_ndvi
Davie_Lange Park,4.92E-05,0.000176398,2.08E-05,0.000253248,0.000326265,0,0.000585117,6.70E-05,0,9.90E-05,0.000241828,1.79E-06,0,1.35E-05,0,0.000278027,5.53E-05,0,0.003381209,-0.003381209,0.000509299,-0.000509299,0.000253891,-0.163950362,1,mean_ndvi
Davie_Liberty Park,0.001559378,0.002936884,0.00086945,0.00028573,0.001033444,0,0.003551962,0.002900115,0.000840476,0.002376068,0.000620973,3.33E-05,0.001363623,7.14E-07,3.49E-08,1.67E-05,0.001202341,0,0.025,-0.025,0.0119,-0.0119,0.003398249,-0.2811058,1,mean_ndvi
Davie_Math Igler Citrus Park,0.004084222,0.014797734,0.000796928,3.28E-05,0.007257564,0,0.007056037,0.00487864,0.000597502,0.002772196,0.000205429,0.001365384,0,0.000507495,0.000465327,0,0.007092636,0,0.043333333,-0.043333333,0.004802882,-0.004802882,0.004870217,-0.844273085,1,tree
Davie_Oak Hill Equestrian Park,0.010369425,0.013774099,0.004815615,1.28E-07,0.005498392,0,0.004573608,0.006759615,0.00015,0.005099433,0.000487178,0.001754719,0.00046077,3.31E-05,3.03E-05,1.59E-07,0.005658512,0,0.067674454,-0.067674454,0.00507328,-0.00507328,0.005832381,-1.199236189,1,tree
Davie_Orange Drive Linear Park,1.99E-07,1.49E-06,2.05E-07,2.29E-06,2.34E-07,0,3.00E-06,1.21E-06,0,2.61E-07,9.53E-07,0,9.39E-08,2.03E-06,0,0,2.30E-06,0,0.001270325,-0.001270325,0.000112297,-0.000112297,8.17E-07,-0.318416376,1,mean_ndvi
Davie_Owls Lookout Park,0.006347829,0.021760512,0.006694348,0,0.008982205,0,0.00393294,0.006159335,0.001057754,0.004429893,0.000858291,0.00414197,0.000216552,0.000473738,0.000466402,0,0.006739489,0.2,0,0.2,0.153311291,0.046688709,0.005670759,-1.150160743,1,tree
Davie_Peaceful Ridge Park,0.009050566,0.015221365,0.006909022,0,0.007017338,0,0.004183486,0.004923832,0.00049123,0.003284577,0.00032274,0.004626668,0.000143227,0.000383965,0.000412094,1.16E-08,0.009857983,0,0.043130904,-0.043130904,0.010178801,-0.010178801,0.005227773,-0.982195416,1,tree
Davie_Potter Park,0.000541553,0.000624994,5.23E-05,0.000598147,0.000621344,0,0.00079939,0.000250261,0,0.000170992,1.71E-05,5.85E-05,0,2.37E-05,0,0.000198623,0.000146576,0,0.010121458,-0.010121458,0.002122807,-0.002122807,0.000291588,-0.12748595,1,mean_ndvi
Davie_Reflections Park,8.25E-06,1.73E-05,2.09E-06,3.32E-05,5.14E-06,0,8.33E-07,2.67E-06,0,1.48E-05,2.14E-07,0,0,2.39E-05,0,0,1.88E-05,0,0,0,0,0,2.40E-05,-0.162383788,1,water
Davie_Robbins Preserve,0.001064076,0.000631559,0.000555742,0,0.001321095,0,0.000446249,0.001055925,0,0.002046806,3.57E-06,0.000499069,4.30E-05,5.75E-06,0,0,0.000962494,0,0.102192983,-0.102192983,0.004121491,-0.004121491,0.003469598,-0.306773146,1,Kids_Playground
Davie_Shenandoah Park,0.000425545,0.000396031,0.000128492,1.14E-05,7.34E-05,0,0.00088052,0.001062855,2.93E-08,0.000232983,2.28E-05,0,0,0,9.93E-09,2.12E-08,0.000115061,0,0,0,0.00025,-0.00025,0.00273871,-0.033676599,1,mean_ndwi
Davie_Silver Lake Park,0.000636029,0.00049344,9.96E-05,0.000739566,0.000619955,0,0.000678029,0.000319342,7.23E-06,0.000321407,0.000103017,5.09E-06,8.32E-06,5.26E-05,1.75E-05,0.000183479,0.00011555,0.027027027,0.042058271,-0.015031244,0.03090994,-0.003882913,0.000156405,0.401247401,1,water
Davie_Sunny Lake Bird Sanctuary,0.000782799,0.000544852,7.74E-05,0.000727182,0.001094337,0,0.000535941,0.000421602,0,0.000139859,6.11E-05,8.20E-06,3.47E-06,2.66E-05,6.96E-07,0.000187795,7.60E-05,0.052631579,0.013473618,0.039157961,0.0396446,0.012986979,0.000258716,-0.000378728,1,herbaceous_wetland
Davie_The Park at Waverly,1.52E-05,5.67E-05,1.01E-07,1.26E-06,4.71E-05,0,1.80E-09,1.12E-08,0,0,6.72E-08,9.26E-06,3.15E-09,0,0,0,3.95E-08,0,0,0,0,0,0.000463473,-0.005803342,1,tree
Davie_Veterans Park,0.00061639,0.000655922,5.54E-06,0.000844892,0.000638425,0,0.000471788,0.000238745,1.85E-05,0.000186317,6.00E-05,4.22E-06,1.73E-05,5.94E-06,0,0.000101307,0.000245299,0,0.000819001,-0.000819001,9.77E-05,-9.77E-05,0.000229544,-0.044226289,1,water
Davie_Waterford Park,1.31E-06,1.67E-05,7.61E-07,4.10E-07,3.99E-07,0,9.77E-05,9.89E-09,0,0,5.51E-08,0,3.44E-08,6.71E-07,0,3.81E-08,4.91E-07,0,0,0,4.11E-06,-4.11E-06,0.000467464,-0.019090527,1,mean_ndvi
Davie_Wes Griffin Park,0.000733833,0.000910783,0.000521606,2.67E-05,0.000333728,0,0.001657755,0.001109738,3.10E-08,3.34E-05,1.28E-05,4.63E-05,7.71E-05,0,0,0.000700731,9.27E-05,0,0,0,0.000105131,-0.000105131,0.000404822,-0.76368464,1,mean_ndvi
Davie_Westridge Park,4.35E-05,0.001212908,0.000265698,0.000137379,0.000143795,0,0.000295436,0.001872131,7.92E-06,7.35E-05,4.18E-05,0,9.01E-06,4.67E-05,0,2.64E-06,0.000638351,0,0.013157895,-0.013157895,0.001591813,-0.001591813,0.002780831,-0.047879916,1,mean_ndwi
Davie_Wolf Lake Park,7.43E-07,3.90E-06,2.48E-08,3.25E-06,6.25E-07,0,3.54E-06,3.52E-06,0,2.70E-07,1.87E-06,3.10E-07,0,2.86E-06,6.20E-08,0,2.90E-06,0.00304878,0,0.00304878,0.002941819,0.000106961,7.41E-07,-0.196353924,2,tree
Deerfield Beach_Ada Graham-Johnson Park,0,1.67E-06,0,0,0,0,0,0,0,0,0,0,0,3.60E-06,0,0,7.07E-07,0,0.000578704,-0.000578704,3.47E-05,-3.47E-05,5.15E-05,-0.000710593,1,Nature_Preserve
Deerfield Beach_Branhilda Richardson-Knowles Memorial Park,9.97E-06,5.03E-06,1.89E-07,8.14E-06,1.38E-06,0,9.07E-06,6.62E-06,1.87E-08,1.87E-08,1.26E-06,0,1.48E-07,0,0,7.48E-08,1.15E-05,0,0,0,0,0,5.69E-06,-0.013784896,1,Biodiversity
Deerfield Beach_Central Crystal Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Deerfield Beach_Constitution & Arboretum Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Deerfield Beach_Cornerstone Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Deerfield Beach_Hillsboro Community Center,3.42E-06,2.75E-06,5.82E-07,1.18E-06,1.02E-06,0,2.75E-06,3.14E-06,0,0,8.98E-07,0,0,0,0,0,1.52E-06,0,0,0,0,0,5.67E-06,-0.010205884,1,area
Deerfield Beach_Kirk Cottrell Pavilion,2.68E-05,2.58E-05,2.32E-06,3.38E-05,1.55E-05,0,2.41E-05,2.15E-05,0,1.98E-06,1.05E-06,1.75E-06,1.60E-07,0,0,0,2.08E-05,0,0.001055046,-0.001055046,8.03E-05,-8.03E-05,6.00E-06,-0.068903712,1,water
Deerfield Beach_Mayo Howard Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Deerfield Beach_North Crystal Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Deerfield Beach_Oveta McKeithen Recreational Complex,7.29E-07,4.94E-06,0,2.34E-06,0,0,3.48E-06,3.03E-06,0,1.87E-08,8.42E-07,0,0,0,0,0,5.22E-06,0,0,0,0,0,5.62E-06,-0.001386488,1,Biodiversity
Deerfield Beach_Pastor Willie James Ford Sr. Linear Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Deerfield Beach_Pioneer Park,1.18E-05,2.18E-05,1.96E-06,1.56E-05,8.62E-06,0,1.37E-05,1.86E-05,1.02E-08,4.35E-07,1.11E-06,4.78E-08,7.21E-07,1.80E-08,0,0,1.26E-05,0,0.000582496,-0.000582496,6.12E-05,-6.12E-05,5.97E-06,-0.063359956,1,tree
Deerfield Beach_Sullivan Park,2.42E-05,1.84E-05,2.49E-06,3.57E-05,1.52E-05,0,2.90E-05,1.45E-05,5.18E-07,3.32E-06,1.03E-06,8.50E-07,7.01E-08,0,0,0,2.53E-05,0,0,0,2.75E-05,-2.75E-05,5.96E-06,-0.062088703,1,water
Deerfield Beach_Teen Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Deerfield Beach_Tivoli Sand Pines Preserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Deerfield Beach_Trailhead Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61E-05,-0.071647274,1,area
Deerfield Beach_Villages of Hillsboro Park,5.95E-05,6.46E-05,6.86E-05,0,0,0,2.32E-05,7.61E-05,0,3.72E-05,0,0,3.22E-05,2.55E-05,3.25E-06,2.19E-06,3.73E-05,0,0,0,0,0,7.80E-05,-0.516039995,1,mean_ndwi
Fort Lauderdale_Ann Herman Park,7.84E-05,3.35E-05,0.000355659,5.06E-07,5.18E-06,0,3.02E-05,0.000143541,2.36E-06,8.15E-06,2.20E-06,7.66E-06,1.07E-05,3.46E-07,0.000246584,2.76E-06,1.35E-05,0,0.000828081,-0.000828081,0.000426815,-0.000426815,0.00031602,-0.03595265,1,grassland
Fort Lauderdale_Annie Beck Park,5.66E-06,5.33E-06,1.79E-06,2.51E-07,0,0,1.15E-05,2.18E-05,2.07E-06,2.87E-07,6.17E-07,1.60E-06,9.13E-07,0,1.66E-06,6.80E-07,1.25E-05,0,0,0,0.000156784,-0.000156784,3.01E-05,0.005712817,1,mean_ndwi
Fort Lauderdale_Bass Park,0.000667255,0.001016608,4.89E-05,0,0.000606555,0,0.000930849,0.000837449,6.14E-05,0.000617578,0,7.20E-06,0.001381295,0.003424897,0,0.000197531,0.003957672,0,0,0,0,0,0.001002288,-0.217780356,1,Biodiversity
Fort Lauderdale_Bayview Park,0.001278044,0.000402746,0.001089224,3.26E-05,0.000520441,0,0.000705009,0.000140015,3.00E-05,0.0001758,2.52E-05,2.79E-05,4.82E-06,0,0,3.39E-05,0.000942842,0.04,0.013043273,0.026956727,0.038666128,0.001333872,0.00024784,0.229678736,1,area
Fort Lauderdale_Beach Community Center,0.000544352,0.000496083,0.000548921,0.000113549,0.00035119,0,0.000341824,9.36E-05,7.44E-06,7.54E-05,2.69E-05,2.64E-05,0.000106189,0,4.54E-07,7.26E-06,0.000554864,0,0.009794811,-0.009794811,0.001626641,-0.001626641,0.000330629,-0.051435907,1,Biodiversity
Fort Lauderdale_Benenson Park,0.000768613,0.000869561,0.001220165,1.29E-07,1.13E-07,0,0.000120814,0.000469017,2.00E-05,1.45E-08,4.63E-06,4.33E-05,9.44E-05,4.55E-08,0.000847313,8.89E-06,0.000323982,0,0.000101859,-0.000101859,0.000736555,-0.000736555,0.000367646,-0.2444949,1,grassland
Fort Lauderdale_Bill Keith Preserve,1.47E-05,3.24E-05,3.24E-05,4.57E-06,8.27E-05,0,2.35E-05,1.77E-05,9.80E-07,2.75E-06,3.59E-05,1.14E-07,2.53E-06,0,0,1.39E-05,4.52E-05,0,0.00727704,-0.00727704,0.001963492,-0.001963492,0.00111136,-0.043985431,1,herbaceous_wetland
Fort Lauderdale_Bryant Peney Park,6.78E-06,9.40E-06,3.42E-06,2.43E-06,3.92E-05,0,1.69E-05,3.72E-05,0,3.02E-05,2.39E-05,3.17E-06,3.44E-06,0,0,1.71E-06,8.60E-05,0,0,0,2.01E-06,-2.01E-06,8.57E-05,-0.014394002,1,Biodiversity
Fort Lauderdale_Bubier Park,7.76E-05,0.000229864,1.95E-05,1.91E-06,0.000153635,0,0.000349506,0.000163113,0.000283726,0,2.65E-06,4.99E-05,0,0.000346138,0,0,0.000252489,0,0.001792115,-0.001792115,0.000147849,-0.000147849,0.001102376,-0.03186122,1,mean_ndvi
Fort Lauderdale_Carter Park-Sunland Park,0,0.000471168,0.000203125,0,1.30E-06,0,0.000825521,0.000885417,0.000665365,0.00040811,0,3.72E-05,0.000131696,0.00084375,0,0,0.001,0,0,0,0,0,0.001100234,-0.056224279,1,Biodiversity
Fort Lauderdale_Cliff Lake Park,5.21E-06,1.10E-05,6.50E-07,0,6.60E-05,0,3.30E-06,2.35E-05,0,3.18E-07,0,6.37E-06,0,0,0,4.44E-07,7.20E-05,0,0,0,0,0,7.15E-05,-0.030823215,1,Biodiversity
Fort Lauderdale_Colee Hammock Park,3.12E-07,1.03E-06,3.65E-07,0,0,0,8.85E-08,4.18E-07,0,2.28E-07,5.33E-08,0,5.25E-07,0,4.26E-07,4.18E-07,1.05E-08,0,9.38E-05,-9.38E-05,4.22E-06,-4.22E-06,3.06E-05,-0.009804425,1,tree
Fort Lauderdale_Coontie Hatchee Park,0.000524788,0.000725455,0.000463785,1.87E-05,0.000239419,0,0.001778884,0.001949001,0.000268573,0.000157312,0.000464675,0.000171412,1.70E-05,0.001297683,0,0.000113589,0.000820987,0.017857143,0,0.017857143,0.015209089,0.002648054,0.001295574,-0.214050222,1,mean_ndwi
Fort Lauderdale_D.C. Alexander Park,6.03E-05,1.66E-05,4.34E-05,5.42E-06,0,0,0.000149222,0.000143835,3.55E-05,2.58E-05,8.21E-06,8.08E-06,6.05E-06,0,5.23E-08,2.39E-07,7.71E-05,0,0.006071539,-0.006071539,0.001253096,-0.001253096,3.89E-05,-0.26981127,1,mean_ndvi
Fort Lauderdale_Dottie Mancini Park,0.000471196,9.07E-05,0.000455016,6.10E-05,0.000400285,0,0.000439155,0.000207888,2.86E-06,1.08E-06,2.47E-06,2.77E-06,2.31E-06,0,0,2.65E-05,0.000496552,0,0.016222222,-0.016222222,0.000567222,-0.000567222,0.000282777,0.154151653,1,Biodiversity
Fort Lauderdale_Earl Lifshey Park,0.000471232,0.000446913,0.000369707,6.08E-05,0.000382787,0,0.000362168,5.35E-05,1.38E-05,0.000106909,2.70E-05,4.33E-05,6.06E-05,0,0,5.16E-05,0.000585513,0.010204082,0.003500172,0.00670391,0.008180432,0.00202365,0.000323082,-0.027435868,1,Biodiversity
Fort Lauderdale_Esplanade Park,0.000401489,0.00264574,0.00013018,7.74E-06,0.000230928,0,0.001784282,0.000752251,0.000833094,8.50E-06,0.000255405,4.60E-05,6.39E-06,0.003264036,0,1.32E-05,0.001554399,0,0.009042033,-0.009042033,0.000878744,-0.000878744,0.001252123,-0.173333099,1,Nature_Preserve
Fort Lauderdale_Esterre Davis Wright Park,1.21E-05,2.82E-06,1.28E-05,1.76E-06,2.39E-05,0,6.14E-06,1.40E-05,1.11E-08,4.35E-06,1.79E-05,6.74E-07,5.52E-07,1.31E-06,0,1.58E-05,2.17E-05,0,0.002709872,-0.002709872,0.000380002,-0.000380002,8.43E-05,-0.005438101,1,herbaceous_wetland
Fort Lauderdale_Flamingo Park,1.29E-05,1.79E-05,1.93E-05,2.11E-06,6.39E-05,0,3.46E-05,3.12E-05,5.60E-10,3.67E-06,2.81E-05,1.07E-05,1.44E-06,2.63E-07,0,1.75E-05,2.98E-05,0,0.00105042,-0.00105042,0.000665434,-0.000665434,0.001107522,-0.040380175,1,herbaceous_wetland
Fort Lauderdale_Florence C. Hardy Park,0.000124968,5.16E-05,5.11E-05,1.52E-05,0.000226521,0,0.000351439,0.000256438,8.36E-07,5.05E-07,8.25E-06,2.39E-06,8.87E-06,7.03E-05,0,7.95E-07,0.000333278,0,0,0,0.000177419,-0.000177419,0.001020028,0.044157008,1,mean_ndvi
Fort Lauderdale_Floyd Hull Stadium,1.93E-06,6.06E-06,1.87E-06,2.99E-06,3.14E-06,0,1.55E-06,6.81E-06,0,0,3.31E-06,7.45E-07,5.21E-07,2.89E-08,0,2.90E-08,5.84E-06,0,0.000503018,-0.000503018,5.30E-05,-5.30E-05,8.57E-05,-0.022064228,1,mean_ndwi
Fort Lauderdale_Fort Lauderdale Beach Park,5.42E-05,1.64E-05,7.22E-05,5.88E-06,1.14E-07,0,0.000114329,0.000134129,3.97E-05,2.52E-05,3.15E-06,1.49E-05,5.48E-06,0,0,0,7.42E-05,0.004672897,0.007949173,-0.003276276,0.006894512,-0.002221615,3.35E-05,-0.094399025,1,mean_ndwi
Fort Lauderdale_George English Park,8.11E-06,7.44E-06,2.61E-06,1.88E-06,2.22E-06,0,4.89E-06,1.26E-05,1.46E-07,1.61E-06,4.98E-06,6.41E-07,1.74E-07,0,1.23E-05,1.84E-06,1.02E-05,0,0,0,7.24E-06,-7.24E-06,3.78E-05,-0.075026917,20,mean_ndwi
Fort Lauderdale_Gore Betz Park,3.69E-05,5.02E-05,3.53E-05,8.10E-07,0.000187999,0,0.000170927,8.48E-05,4.78E-06,2.84E-05,0.000129881,8.37E-06,2.89E-06,4.88E-06,0,9.38E-06,0.000207151,0,0.001388889,-0.001388889,0.000169643,-0.000169643,0.001034287,0.027984404,1,Biodiversity
Fort Lauderdale_Harbordale Park,8.56E-06,1.78E-05,3.10E-06,4.07E-07,3.36E-05,0,3.04E-05,3.82E-05,2.80E-08,2.17E-06,5.39E-07,1.28E-05,3.43E-08,0,0,3.47E-06,3.35E-05,0,0,0,0,0,8.95E-05,-0.060108673,1,mean_ndwi
Fort Lauderdale_Holiday Park,5.54E-06,3.79E-06,3.72E-06,0,0,0,2.10E-06,6.06E-06,1.71E-08,2.29E-07,7.80E-08,4.76E-08,4.22E-07,0,4.75E-06,2.28E-06,2.75E-07,0.003378378,0,0.003378378,0.003258003,0.000120375,4.59E-06,0.077032786,1,mean_ndwi
Fort Lauderdale_Hortt Park,5.44E-05,7.92E-05,3.18E-05,1.38E-06,0.000162822,0,0.000123302,0.000220732,5.75E-05,7.89E-05,5.25E-05,5.10E-05,4.16E-06,0.000111272,0,1.96E-05,0.00021665,0,0.00202381,-0.00202381,0.001232143,-0.001232143,0.001115147,-0.047542899,1,mean_ndwi
Fort Lauderdale_Idlewyld Park-Merle Fogg Park,5.77E-05,1.04E-05,5.00E-05,3.92E-06,2.77E-07,0,0.000135547,0.000210382,4.39E-05,7.89E-06,5.42E-06,1.12E-05,3.01E-06,0,2.55E-07,0,5.91E-05,0,0.000163961,-0.000163961,7.08E-05,-7.08E-05,3.77E-05,-0.231479137,1,mean_ndwi
Fort Lauderdale_Las Olas Oceanside Park,5.92E-05,4.70E-06,4.74E-05,5.14E-06,8.18E-07,0,0.000121271,0.000154384,2.95E-05,2.36E-05,3.95E-06,5.38E-06,7.52E-06,0,1.27E-07,2.40E-07,9.21E-05,0.021276596,0.000715115,0.020561481,0.014074769,0.007201827,3.44E-05,-0.124832906,1,mean_ndwi
Fort Lauderdale_Lauderdale Manors Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Fort Lauderdale_Lewis Landing Park,0.001060914,0.003382262,0.000560649,6.32E-06,0.000144411,0,0.003069312,0.001789832,0.000575233,1.52E-05,0.000722294,0.000117513,1.03E-05,0.003661581,0,2.98E-05,0.00077321,0.032258065,0.024702381,0.007555684,0.038876132,-0.006618067,0.001352867,-0.267738287,1,Nature_Preserve
Fort Lauderdale_Lincoln Park,2.21E-05,0.001447917,0.000374349,0,1.04E-05,0,0.001931186,0.001620443,0.000585938,0.000208333,4.17E-05,8.87E-05,0.000167969,0.00325,0,2.34E-05,0.002672991,0,0.001388889,-0.001388889,0.00028125,-0.00028125,0.001125309,-0.04910555,1,Nature_Preserve
Fort Lauderdale_Loggerhead Park,0.000186101,8.71E-05,0.000122773,6.08E-05,0.00013917,0,0.000111407,6.55E-05,7.12E-06,2.92E-06,2.25E-05,1.21E-05,6.90E-06,0,1.43E-06,1.81E-05,0.000112935,0.00877193,0,0.00877193,0.005713198,0.003058732,0.00020936,-0.048807849,1,area
