UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Fort Lauderdale_South Middle River Park,5.84E-05,0.00012879,1.49E-05,0,1.60E-06,0,5.97E-05,0.000237792,0,1.43E-05,0.000101266,5.31E-06,9.77E-07,0,0,8.47E-06,0.000105886,0,0.003938115,-0.003938115,0.000202532,-0.000202532,8.83E-05,-1.065983108,1,mean_ndwi
Fort Lauderdale_Stranahan Park,7.26E-06,3.86E-06,5.01E-06,3.10E-07,1.63E-06,0,2.54E-05,8.25E-06,0,2.80E-07,3.49E-06,1.17E-06,2.60E-07,0,0,0,1.54E-05,0,0.002469829,-0.002469829,0.000223438,-0.000223438,1.65E-05,-0.42353527,1,mean_ndvi
Fort Lauderdale_Sunset School Park,1.75E-05,1.49E-05,0,9.00E-06,6.25E-06,0,5.18E-06,1.69E-05,0,3.62E-07,0,3.24E-07,0,3.15E-06,0,9.53E-08,1.16E-05,0,0,0,0,0,1.54E-05,-0.010943355,1,area
Fort Lauderdale_SW 5th Ct and SW 12th Ave Park,2.09E-06,9.63E-07,6.74E-07,7.39E-09,7.79E-07,0,3.73E-06,1.92E-06,3.36E-07,6.04E-08,2.44E-07,1.02E-06,0,1.29E-07,0,6.93E-09,2.40E-06,0,0.001248164,-0.001248164,0.000460352,-0.000460352,2.12E-06,-0.638944404,1,mean_ndvi
Fort Lauderdale_Townsend Park,6.06E-07,1.41E-06,6.04E-07,0,3.83E-07,0,2.19E-06,1.33E-06,2.96E-07,1.17E-07,7.19E-08,5.35E-07,0,7.68E-08,0,2.05E-08,9.84E-07,0,0.001101322,-0.001101322,0.00011417,-0.00011417,2.12E-06,-0.63761682,1,mean_ndvi
Fort Lauderdale_Twin Lakes North Park,1.12E-05,1.48E-05,9.98E-07,1.15E-05,1.22E-05,0,1.61E-05,7.84E-06,5.78E-08,3.61E-07,1.30E-06,4.58E-07,2.74E-06,0,0,0,1.54E-05,0,0,0,0,0,5.84E-06,-0.347457975,1,mean_ndvi
Fort Lauderdale_Victoria Park,3.69E-05,4.24E-05,3.64E-06,1.23E-06,6.64E-08,0,4.38E-05,1.89E-05,2.54E-06,0,1.89E-06,6.87E-06,0,0,0,0,9.09E-05,0,0.005440552,-0.005440552,0.001190223,-0.001190223,1.74E-05,-0.609189358,1,Biodiversity
Fort Lauderdale_Vista Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Fort Lauderdale_Warfield Park,4.11E-05,5.52E-05,1.26E-06,0,0,0,1.56E-05,2.41E-05,0,2.23E-05,0.000139148,1.96E-06,7.90E-06,0,7.77E-08,1.20E-06,9.30E-05,0,0,0,9.07E-05,-9.07E-05,5.31E-05,-0.236012948,1,Body_of_water
Fort Lauderdale_Willingham Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hallandale Beach_B.F. James Park and Pool,2.29E-08,0,0,0,0,0,2.39E-08,1.69E-07,0,1.33E-09,1.20E-07,1.04E-07,1.39E-08,0,0,0,7.29E-07,0,0,0,6.38E-06,-6.38E-06,1.74E-06,-0.004172777,1,Biodiversity
Hallandale Beach_Curci House-Historical Village,1.79E-07,6.69E-08,1.74E-07,0,1.39E-08,0,7.42E-07,4.77E-07,0,0,8.89E-07,3.69E-07,8.12E-08,0,0,1.18E-08,1.65E-06,0,0.000784929,-0.000784929,7.02E-05,-7.02E-05,1.86E-06,-0.073214347,1,Biodiversity
Hallandale Beach_Foster Park & Plaza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hallandale Beach_Ingalls Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hallandale Beach_Joseph Scavo Park,7.65E-06,4.99E-06,3.19E-06,5.64E-06,7.44E-08,6.54E-06,2.79E-06,6.98E-06,0,5.34E-06,2.01E-06,6.76E-07,1.25E-06,0,5.58E-08,3.51E-08,1.56E-05,0,6.38E-05,-6.38E-05,4.85E-05,-4.85E-05,8.49E-06,-0.107870948,1,Biodiversity
Hallandale Beach_OB Johnson Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hallandale Beach_South City Beach Park,5.55E-06,3.93E-06,4.97E-06,3.90E-08,8.34E-07,1.42E-06,7.00E-06,7.30E-06,0,7.75E-08,2.58E-06,8.62E-07,3.74E-06,0,2.25E-07,1.60E-06,2.54E-05,0.005102041,0,0.005102041,0.004613581,0.00048846,8.79E-06,-0.146857344,1,Biodiversity
Hallandale Beach_Sunset Park,9.98E-08,1.19E-08,5.21E-08,0,0,0,2.67E-07,1.52E-07,0,0,6.07E-07,2.39E-08,1.30E-08,0,0,0,2.35E-07,0,0,0,0,0,1.75E-06,-0.005840487,1,Body_of_water
Hollywood_Bicentennial Park,7.63E-06,4.76E-06,0,3.37E-06,6.10E-06,0,5.45E-06,1.98E-06,0,2.73E-07,6.15E-06,0,3.97E-07,4.16E-06,0,0,5.45E-06,0,0,0,0,0,1.13E-05,-0.137152526,1,area
Hollywood_Charles F. Vollman Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Charnow Park-Historical Paddleball Courts,1.08E-05,8.75E-06,9.55E-06,1.06E-05,3.96E-06,1.39E-05,4.05E-05,3.91E-05,0,6.12E-06,8.35E-08,1.44E-06,2.28E-06,1.16E-06,0,0,3.79E-05,0,0.002369281,-0.002369281,0.000151144,-0.000151144,8.18E-06,-0.189497096,1,mean_ndvi
Hollywood_Fletcher Street Park,2.23E-06,2.75E-06,1.02E-06,2.81E-06,2.73E-06,0,1.67E-08,1.76E-07,0,3.00E-07,3.19E-06,0,0,1.72E-06,0,0,4.02E-08,0,0,0,0,0,2.93E-06,-0.00147897,1,Body_of_water
Hollywood_Harry Berry Park,1.39E-05,1.35E-05,2.47E-06,5.69E-06,1.75E-06,1.63E-05,8.31E-06,2.21E-05,0,1.55E-05,1.18E-06,3.61E-07,5.59E-07,0,2.90E-08,2.41E-08,2.71E-05,0,0.001319814,-0.001319814,0.000179365,-0.000179365,1.06E-05,-0.376342425,1,Biodiversity
Hollywood_Holland Park,1.39E-05,6.17E-06,8.54E-06,4.24E-06,3.41E-06,1.06E-05,2.67E-05,4.33E-05,0,2.00E-05,0,0,3.49E-06,4.88E-07,0,3.94E-08,3.26E-05,0.009803922,0,0.009803922,0.008003445,0.001800477,9.50E-06,-0.381896995,1,mean_ndwi
Hollywood_Hollywood West Skate Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Jefferson Park,5.78E-06,7.99E-06,1.95E-06,5.08E-06,7.85E-07,4.20E-06,3.36E-07,1.27E-05,0,1.08E-05,8.54E-07,0,9.85E-07,0,0,0,1.01E-05,0,0,0,0,0,9.61E-06,-0.253832038,1,mean_ndwi
Hollywood_Joe DiMaggio Park,1.16E-05,9.30E-06,9.40E-07,7.25E-06,1.05E-06,9.45E-06,2.71E-06,1.53E-05,0,1.01E-05,7.30E-07,4.13E-07,9.50E-07,0,1.04E-07,2.70E-08,1.49E-05,0,0.003173577,-0.003173577,0.000363345,-0.000363345,1.00E-05,-0.306346177,1,mean_ndwi
Hollywood_John Williams Park-Sheridan Oak Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Keating Park,1.13E-05,1.16E-05,4.29E-06,1.03E-05,2.62E-06,1.10E-05,4.76E-06,1.03E-05,0,8.73E-06,1.70E-06,4.44E-07,7.06E-07,0,4.38E-08,2.99E-07,2.08E-05,0,0.002035147,-0.002035147,0.00045967,-0.00045967,1.03E-05,-0.348204952,1,Biodiversity
Hollywood_Lincoln Park,0,5.13E-07,0,1.31E-06,0,1.03E-06,0,4.49E-07,0,1.28E-07,0,0,4.49E-07,0,0,0,2.69E-06,0,0,0,0,0,6.45E-06,-0.005980256,1,Biodiversity
Hollywood_Montella Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Oak Lake Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Oakridge Park & Dog Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Poinciana Park & Poinciana Dog Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14E-06,-0.062135584,1,area
Hollywood_Rotary Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Zinkil Park,2.05E-07,2.05E-07,3.80E-07,4.09E-07,5.97E-07,0,4.59E-08,0,0,2.05E-07,0,0,0,2.05E-07,0,0,0,0,0,0,0,0,2.93E-06,-0.002912053,1,herbaceous_wetland
Lauderdale by the Sea_El Prado Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lauderdale by the Sea_Friedt Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lauderdale Lakes_Vincent Torres Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
"Lauderdale Lakes_Willie L. Webb, Sr. Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10,
Lauderhill_Herbert Sadkin Community Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lauderhill_Ilene Lieberman Botanical Gardens,0.000192411,0.000105536,0.000589474,5.95E-08,3.19E-05,0,0.000361875,0.000443239,0.000128601,0.00042749,6.55E-05,5.36E-07,4.63E-05,0,0,8.19E-05,0.000256548,0,0.002777778,-0.002777778,0.0012,-0.0012,0.000266756,-0.600535371,1,grassland
Lauderhill_Jackie Gleason Park,0.000588506,0.000305625,0.000339549,0,3.04E-05,0,0.00015186,0.000419033,0.000263095,0.001136739,4.04E-05,0,2.72E-05,0,0,0.000107723,0.000172169,0,0.03,-0.03,0.004790219,-0.004790219,0.000259697,-0.497515062,1,Kids_Playground
Lauderhill_James D. Bradley Jr. Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lauderhill_John E. Mullin Park & The Lauderhill Aquatic Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,
Lauderhill_Lauderhill Sports Park,0.000141358,4.35E-05,0.000669447,0,3.41E-06,0,0.000228033,0.000705957,7.00E-05,0.000243342,0.000130944,0,8.61E-05,0,0,0.000129678,8.95E-05,0,0.000465976,-0.000465976,0.000174556,-0.000174556,0.000307635,-0.851180282,1,mean_ndwi
Lauderhill_Maye Frances Brooks Jenkins Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,
Lauderhill_Ruth Rothkopf Park,0.000414279,0.000241705,0.000606076,0,3.13E-05,0,0.000143096,0.000522757,0.000143512,0.000793089,7.39E-05,2.68E-06,5.84E-05,0,0,6.81E-05,0.000258408,0,0.007261905,-0.007261905,0.001291667,-0.001291667,0.000318869,-0.918777951,1,Kids_Playground
Lauderhill_St. George Community Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lauderhill_Veterans Park,0.00078152,0.000179678,0.000232952,0,2.91E-06,0,0.000185677,0.000324237,0.000104808,0.000766878,2.52E-05,5.62E-06,1.06E-05,0,0,0.000112912,0.000237602,0,0,0,1.58E-05,-1.58E-05,0.000237259,-0.368126644,1,area
Lauderhill_Waterford Park,0.00057772,0.000176254,0.000504041,0,2.37E-05,0,0.000219056,0.000708233,6.49E-05,0.000797281,8.69E-05,1.90E-06,2.36E-05,0,0,3.79E-05,0.000335974,0.05,0,0.05,0.034277814,0.015722186,0.000297471,-0.790016635,1,Kids_Playground
Lauderhill_West Ken Lark Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lauderhill_Westwind Park,0.000844745,0.000455725,0.000336502,0,2.83E-05,0,0.000214824,0.000597178,3.71E-05,0.000774513,1.14E-05,1.94E-06,1.37E-05,0,0,0.000134336,0.000465099,0,0.001183432,-0.001183432,0.000106509,-0.000106509,0.000351365,-1.114325776,1,area
Lauderhill_Wolk Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lighthouse Point_Dan Witt Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lighthouse Point_De Groff Park,4.99E-06,2.24E-06,1.71E-06,1.72E-05,1.73E-07,0,2.72E-05,2.87E-06,0,3.53E-07,2.05E-05,2.92E-07,2.83E-07,6.73E-07,0,2.24E-09,1.89E-05,0,0,0,0.000118932,-0.000118932,8.33E-06,-0.325180399,1,mean_ndvi
Lighthouse Point_Frank McDonough Park,1.37E-05,5.27E-05,0,0,0,0,1.57E-05,2.58E-06,4.40E-05,8.68E-06,0,2.18E-06,0,6.24E-06,0,0,1.57E-05,0,0,0,0,0,8.08E-05,-0.019799302,1,tree
Margate_Centennial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79E-06,-2.22E-16,1,area
Margate_Coral Gate Park,0.000100665,0.000130276,0.000102621,1.48E-07,1.34E-05,0,0.000179584,8.99E-05,9.50E-06,3.96E-06,2.09E-06,0.000114647,9.01E-06,8.74E-06,2.94E-07,7.51E-07,8.53E-05,0.022222222,0,0.022222222,0.016244444,0.005977778,8.80E-05,-1.191239052,1,mean_ndvi
Margate_David Park,4.78E-08,9.56E-08,0,0,0,0,7.00E-08,0,0,2.22E-08,0,1.37E-08,0,1.37E-08,0,0,9.56E-08,0,0,0,0,0,6.84E-07,-0.002131443,1,tree
Margate_Firefighters Park,3.57E-05,2.06E-05,1.26E-05,0,1.34E-05,0,1.98E-05,4.60E-05,4.12E-07,2.88E-06,0,1.10E-06,9.79E-08,7.74E-06,5.46E-07,0,2.97E-05,0,0,0,0.000246296,-0.000246296,4.62E-05,-0.151194305,1,mean_ndwi
Margate_Kaye Stevens Park,6.49E-05,7.63E-05,7.57E-05,0,1.40E-05,0,6.22E-05,5.20E-05,4.43E-06,1.64E-07,1.47E-06,5.70E-05,1.23E-05,3.00E-06,4.03E-06,1.15E-06,9.06E-05,0,0.007891414,-0.007891414,0.00114596,-0.00114596,7.52E-05,-0.872066859,1,Biodiversity
Margate_Margate Sports Complex,5.38E-05,7.66E-05,4.12E-05,0,1.07E-06,0,4.37E-05,5.13E-05,2.12E-06,0,1.93E-06,7.14E-05,7.31E-06,1.83E-08,0,8.54E-07,5.58E-05,0,0.004333333,-0.004333333,0.000433333,-0.000433333,5.25E-05,-0.5940654,1,tree
Margate_Serino Park,2.63E-06,2.79E-06,6.83E-08,0,2.78E-07,0,2.59E-06,1.79E-06,0,2.59E-07,0,1.70E-07,9.33E-08,5.51E-07,0,0,1.42E-06,0,0.000188235,-0.000188235,2.24E-05,-2.24E-05,7.22E-07,-0.057290663,1,tree
Margate_Southeast Park,2.60E-06,4.08E-06,7.15E-07,0,5.42E-08,0,3.57E-06,2.90E-06,4.96E-09,1.41E-06,0,1.02E-07,6.83E-09,8.28E-07,0,1.52E-08,3.42E-06,0,0.000533333,-0.000533333,3.31E-05,-3.31E-05,8.34E-07,-0.221423053,1,tree
Margate_Southgate Park,1.33E-06,1.55E-06,2.73E-08,8.53E-10,7.08E-08,0,8.81E-07,1.46E-06,0,8.19E-08,0,4.83E-08,5.26E-09,2.61E-07,0,0,3.82E-07,0,0,0,0,0,7.00E-07,-0.025674894,1,tree
Margate_Veterans Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Margate_Vinson Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Margate_Winfield Park,6.35E-05,4.72E-05,8.30E-05,0,1.76E-05,0,7.44E-05,6.24E-05,1.15E-05,2.62E-06,4.45E-06,4.77E-05,7.50E-06,8.85E-06,8.42E-06,7.05E-07,7.25E-05,0,0.008181818,-0.008181818,0.001709259,-0.001709259,7.49E-05,-0.866422331,1,grassland
Miramar_19th Street Park,2.84E-06,4.53E-06,3.65E-06,4.27E-06,2.22E-06,0,0,1.11E-06,0,6.21E-07,2.95E-06,0,0,3.74E-06,0,0,2.34E-07,0,0,0,0,0,3.02E-06,-0.032875329,1,tree
Miramar_Ansin Sports Complex,1.87E-06,2.11E-06,1.96E-07,0,0,0,5.26E-08,0,7.65E-08,2.68E-07,0,0,0,0,2.07E-06,0,0,0,0,0,0,0,7.67E-06,-1.003810211,6,tree
Miramar_Beauty Park,8.13E-06,6.20E-06,1.01E-05,1.04E-05,6.17E-06,0,3.60E-06,1.49E-06,8.84E-07,0,5.64E-06,0,0,8.10E-06,0,2.92E-07,2.20E-07,0,0,0,0,0,3.12E-06,-0.065445535,1,water
Miramar_Beekman Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Miramar_Bernard Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Miramar_Civic Center Park,5.20E-06,2.96E-06,4.91E-06,5.00E-06,4.25E-06,0,5.35E-06,1.43E-06,1.75E-07,8.77E-08,4.10E-06,3.95E-07,0,7.78E-06,0,0,3.95E-07,0,0,0,2.59E-05,-2.59E-05,3.81E-06,-0.303118461,1,Nature_Preserve
Miramar_Fairway Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Miramar_Flamingo Estates Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Miramar_Forzano Field,0,0,0,0,0,0,0,0,0,1.24E-07,0,0,0,0,5.36E-07,0,0,0,0,0,0,0,3.83E-06,0,1,Dog_Park
Miramar_Historic Miramar Aquatic Complex,5.79E-06,4.03E-06,6.71E-06,5.58E-06,6.44E-06,0,7.08E-06,1.52E-06,0,0,3.01E-06,2.65E-08,0,5.54E-06,0,0,1.74E-07,0,0,0,0,0,4.05E-06,-0.383968099,1,mean_ndvi
Miramar_Lakeshore Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Miramar_Miramar Regional Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07E-05,1.11E-16,1,area
Miramar_Monarch Lakes Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Miramar_Perry Park-Wellman Field,5.32E-06,5.93E-06,7.31E-06,5.85E-06,6.08E-06,0,4.68E-06,1.86E-06,6.43E-07,1.67E-08,5.23E-06,1.07E-07,0,6.93E-06,0,0,2.28E-07,0,0,0,8.28E-06,-8.28E-06,4.06E-06,-0.388705782,1,grassland
Miramar_River Run Park,3.44E-07,1.61E-06,2.84E-07,0,0,0,5.26E-08,2.68E-07,2.19E-08,0,0,3.83E-08,5.26E-08,0,8.03E-07,0,2.68E-07,0,0,0,9.47E-06,-9.47E-06,3.84E-06,-0.002321575,1,tree
Miramar_Sawyer Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Miramar_Sheraton Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Miramar_Shirley Branca Park,4.24E-06,3.48E-06,5.04E-06,3.65E-06,4.39E-06,0,4.33E-06,1.63E-06,2.05E-07,0,2.43E-06,2.92E-08,0,6.17E-06,0,0,1.83E-07,0,0,0,6.62E-06,-6.62E-06,3.62E-06,-0.238315474,1,Nature_Preserve
Miramar_Silver Lakes Tennis Complex,2.14E-06,4.17E-06,0,7.48E-07,7.48E-07,0,1.50E-06,0,0,0,2.24E-06,8.55E-07,1.50E-06,2.24E-06,0,0,2.99E-06,0,0,0,0,0,1.07E-05,-0.000652057,1,tree
Miramar_Silver Shores Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Miramar_Veteran's Memorial Park,8.27E-06,7.33E-06,7.72E-06,9.39E-06,7.78E-06,0,4.75E-06,1.02E-06,9.61E-07,2.92E-08,9.48E-06,0,0,8.65E-06,0,0,8.88E-08,0,0.000509424,-0.000509424,0.000112583,-0.000112583,3.16E-06,-0.081362552,1,Body_of_water
Miramar_Vizcaya Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
North Lauderdale_Bicentennial Park,1.39E-06,1.71E-06,1.88E-08,5.25E-10,2.05E-07,0,1.15E-06,1.39E-06,0,2.16E-07,0,4.80E-08,2.28E-09,2.23E-07,0,0,1.78E-06,0,6.13E-05,-6.13E-05,1.73E-05,-1.73E-05,7.17E-07,-0.050231552,1,Biodiversity
North Lauderdale_Broadview Community Park,0,9.56E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E-07,1.11E-16,1,tree
North Lauderdale_Hampton Pines Park,1.84E-06,2.83E-06,8.75E-08,0,2.10E-07,0,1.24E-05,1.30E-05,2.51E-06,2.13E-05,6.12E-07,4.65E-07,6.73E-06,2.25E-05,0,0,1.27E-06,0,0.006060606,-0.006060606,0.000156566,-0.000156566,1.93E-05,-0.262925965,1,Nature_Preserve
North Lauderdale_TOT Park,2.43E-06,1.54E-05,6.84E-06,0,1.54E-06,0,3.53E-05,1.80E-05,1.14E-05,6.93E-06,4.21E-07,2.37E-06,2.44E-06,4.70E-05,0,0,7.76E-06,0,0.004419192,-0.004419192,0.00047601,-0.00047601,2.30E-05,-0.501570401,2,Nature_Preserve
Oakland Park_Cherry Creek Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Oakland Park_Dr. Carter G. Woodson Park,3.65E-06,1.57E-05,2.58E-06,4.38E-06,3.88E-06,0,7.84E-06,3.06E-05,4.51E-07,5.19E-07,1.16E-05,2.48E-08,4.27E-07,0,0,0,1.59E-05,0,0,0,0,0,4.55E-05,-0.008993094,1,mean_ndwi
Oakland Park_Jaco Pastorius Park,0,2.99E-06,0,0,5.88E-07,0,0,2.99E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68E-05,-0.037825166,1,tree
Oakland Park_Lakeside Sand Pine Preserve,3.86E-06,5.49E-06,1.07E-06,5.50E-06,5.52E-06,0,1.09E-05,6.60E-06,0,1.45E-08,6.50E-07,5.78E-08,0,1.90E-08,0,1.90E-08,9.86E-06,0,0,0,0,0,5.70E-06,-0.313532925,1,mean_ndvi
Oakland Park_Stunson Nature Trail,9.28E-06,9.89E-06,2.13E-06,1.33E-05,1.25E-05,0,2.04E-05,1.23E-05,2.89E-07,2.48E-08,6.42E-07,4.28E-07,1.69E-06,0,0,0,1.82E-05,0,0,0,0,0,6.45E-06,-0.488399116,1,mean_ndvi
Oakland Park_Veterans Park,9.78E-06,1.18E-05,8.18E-07,6.92E-06,1.09E-05,0,1.82E-05,7.87E-06,4.13E-07,0,7.59E-07,6.44E-07,3.55E-06,0,0,3.24E-07,1.92E-05,0,0,0,3.70E-05,-3.70E-05,6.91E-06,-0.593618455,1,Biodiversity
Oakland Park_Wimberly Fields Park,6.11E-06,6.68E-06,1.08E-06,2.73E-06,2.89E-06,0,8.48E-06,9.41E-06,2.48E-08,5.15E-08,2.08E-06,0,5.42E-09,0,0,0,4.94E-06,0,0,0,1.34E-05,-1.34E-05,4.33E-05,0.040440651,1,mean_ndwi
Parkland_Barkland Dog Park,4.15E-07,2.02E-06,2.93E-07,0,7.84E-07,0,3.44E-07,5.25E-07,1.62E-07,3.61E-09,6.31E-09,1.32E-07,3.62E-07,0,0,3.19E-06,1.37E-06,0,0.000174419,-0.000174419,3.33E-05,-3.33E-05,1.68E-06,-0.16462538,1,Indoor_Outdoor_fitness_center
Parkland_Covered Bridge Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Parkland_Doris Davis Forman Wilderness Preserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Parkland_Equestrian Center at Temple Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44E-06,0,1,area
Parkland_John H. Quigley Park - Parkland Tennis Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Parkland_Liberty Park,3.11E-07,2.17E-06,5.17E-07,0,1.00E-06,0,4.23E-07,4.18E-07,0,2.41E-08,1.93E-09,4.91E-07,2.24E-07,4.44E-09,0,4.33E-06,8.46E-07,0,0.000232558,-0.000232558,2.91E-05,-2.91E-05,1.81E-06,-0.255562493,1,Indoor_Outdoor_fitness_center
Parkland_Pine Trails Park,5.47E-07,4.20E-06,3.39E-07,1.38E-07,6.72E-07,0,1.26E-06,7.08E-07,0,1.08E-08,1.35E-08,5.12E-07,3.94E-07,0,6.18E-09,4.11E-06,1.66E-06,0,0.000387597,-0.000387597,7.38E-05,-7.38E-05,1.87E-06,-0.29546461,1,tree
Parkland_Six Acre Woods Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Parkland_Terramar Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Pembroke Park_Raymond P. Olgesby Preserve-Pembroke Park Preserve,4.82E-06,4.36E-06,4.94E-06,2.57E-06,4.26E-06,0,3.55E-07,2.78E-06,0,6.25E-07,6.28E-06,3.65E-09,0,4.94E-06,0,7.31E-09,5.77E-07,0,0.002649007,-0.002649007,6.62E-05,-6.62E-05,3.48E-06,-0.191742592,1,Body_of_water
Pembroke Pines_Ashley Hale Park,1.25E-05,1.43E-05,8.75E-07,1.15E-07,7.44E-06,0,1.53E-05,3.91E-06,4.48E-07,2.27E-06,0,5.10E-08,1.74E-06,0,1.34E-05,0,3.43E-06,0,0.00189394,-0.00189394,4.55E-05,-4.55E-05,5.78E-06,-0.509732046,1,mean_ndvi
Pembroke Pines_Ben Fiorendino Park,1.50E-05,2.27E-05,6.41E-07,1.24E-06,5.70E-06,0,1.60E-05,3.40E-06,5.10E-08,1.67E-06,0,0,2.04E-06,0,1.95E-05,5.47E-08,5.12E-06,0,0.001683502,-0.001683502,0.000227273,-0.000227273,5.50E-06,-0.437627772,1,tree
Pembroke Pines_Chapel Trail Nature Preserve,4.60E-05,4.79E-05,6.65E-07,5.39E-05,4.70E-05,0,2.22E-05,2.00E-06,0,1.46E-06,2.52E-05,9.73E-07,4.35E-07,4.23E-05,0,0,3.23E-05,0.012658228,9.08E-05,0.012567442,0.011838729,0.000819499,1.20E-05,-0.122509869,1,water
